in:Index,out:EveningMaxSunhoursLoss,out:EveningTotalSunhoursLoss,out:MaxSunhoursLoss,out:TotalSunhoursLoss,out:Volume,img_1,img_2
4485,3,3136,7,6681,"758,667",{89;35}_SiteColibriView.png,{89;35}_SiteColibriView2.png
4486,8,6260,13,16129,"475,000",{89;36}_SiteColibriView.png,{89;36}_SiteColibriView2.png
4487,6,4079,10,10302,"579,333",{89;37}_SiteColibriView.png,{89;37}_SiteColibriView2.png
4488,9,4566,13,11455,"551,333",{89;38}_SiteColibriView.png,{89;38}_SiteColibriView2.png
4489,5,4259,8,9772,"615,667",{89;39}_SiteColibriView.png,{89;39}_SiteColibriView2.png
4490,5,4258,8,9213,"627,000",{89;40}_SiteColibriView.png,{89;40}_SiteColibriView2.png
4491,8,6145,13,15895,"481,667",{89;41}_SiteColibriView.png,{89;41}_SiteColibriView2.png
4492,7,5957,14,15647,"492,000",{89;42}_SiteColibriView.png,{89;42}_SiteColibriView2.png
4493,9,5353,14,13722,"495,667",{89;43}_SiteColibriView.png,{89;43}_SiteColibriView2.png
4494,7,4394,14,11128,"569,667",{89;44}_SiteColibriView.png,{89;44}_SiteColibriView2.png
4495,7,5397,10,13774,"534,333",{89;45}_SiteColibriView.png,{89;45}_SiteColibriView2.png
4496,5,3585,12,8539,"627,000",{89;46}_SiteColibriView.png,{89;46}_SiteColibriView2.png
4497,3,3388,7,8052,"719,000",{89;47}_SiteColibriView.png,{89;47}_SiteColibriView2.png
4498,7,4205,9,10947,"594,333",{89;48}_SiteColibriView.png,{89;48}_SiteColibriView2.png
4499,5,3554,12,8502,"632,667",{89;49}_SiteColibriView.png,{89;49}_SiteColibriView2.png
4500,4,2869,7,6515,"793,667",{90;0}_SiteColibriView.png,{90;0}_SiteColibriView2.png
4501,3,3136,7,6681,"758,667",{90;1}_SiteColibriView.png,{90;1}_SiteColibriView2.png
4502,8,5267,18,13717,"499,333",{90;2}_SiteColibriView.png,{90;2}_SiteColibriView2.png
4503,9,6622,16,16250,"453,000",{90;3}_SiteColibriView.png,{90;3}_SiteColibriView2.png
4504,9,4927,13,12696,"534,333",{90;4}_SiteColibriView.png,{90;4}_SiteColibriView2.png
4505,8,6517,15,16688,"468,333",{90;5}_SiteColibriView.png,{90;5}_SiteColibriView2.png
4506,4,3476,7,7856,"669,667",{90;6}_SiteColibriView.png,{90;6}_SiteColibriView2.png
4507,6,4079,10,10302,"579,333",{90;7}_SiteColibriView.png,{90;7}_SiteColibriView2.png
4508,7,5164,15,13394,"518,000",{90;8}_SiteColibriView.png,{90;8}_SiteColibriView2.png
4509,7,5957,14,15647,"492,000",{90;9}_SiteColibriView.png,{90;9}_SiteColibriView2.png
4510,4,3227,7,7550,"726,667",{90;10}_SiteColibriView.png,{90;10}_SiteColibriView2.png
4511,3,3633,7,8223,"704,333",{90;11}_SiteColibriView.png,{90;11}_SiteColibriView2.png
4512,8,6386,16,16473,"465,333",{90;12}_SiteColibriView.png,{90;12}_SiteColibriView2.png
4513,6,3933,9,9916,"604,667",{90;13}_SiteColibriView.png,{90;13}_SiteColibriView2.png
4514,8,4858,18,12653,"522,000",{90;14}_SiteColibriView.png,{90;14}_SiteColibriView2.png
4515,5,3554,12,8502,"632,667",{90;15}_SiteColibriView.png,{90;15}_SiteColibriView2.png
4516,9,5131,14,12948,"506,667",{90;16}_SiteColibriView.png,{90;16}_SiteColibriView2.png
4517,4,3048,7,6751,"734,333",{90;17}_SiteColibriView.png,{90;17}_SiteColibriView2.png
4518,7,3984,12,10521,"584,333",{90;18}_SiteColibriView.png,{90;18}_SiteColibriView2.png
4519,9,6105,16,15497,"456,000",{90;19}_SiteColibriView.png,{90;19}_SiteColibriView2.png
4520,9,4935,13,12799,"522,000",{90;20}_SiteColibriView.png,{90;20}_SiteColibriView2.png
4521,7,4205,9,10947,"594,333",{90;21}_SiteColibriView.png,{90;21}_SiteColibriView2.png
4522,6,3850,9,9544,"621,333",{90;22}_SiteColibriView.png,{90;22}_SiteColibriView2.png
4523,5,3585,12,8539,"627,000",{90;23}_SiteColibriView.png,{90;23}_SiteColibriView2.png
4524,7,5397,10,13774,"534,333",{90;24}_SiteColibriView.png,{90;24}_SiteColibriView2.png
4525,5,4259,8,9772,"615,667",{90;25}_SiteColibriView.png,{90;25}_SiteColibriView2.png
4526,7,5847,12,14899,"510,333",{90;26}_SiteColibriView.png,{90;26}_SiteColibriView2.png
4527,5,3876,12,9529,"604,667",{90;27}_SiteColibriView.png,{90;27}_SiteColibriView2.png
4528,6,3700,9,8627,"638,667",{90;28}_SiteColibriView.png,{90;28}_SiteColibriView2.png
4529,9,5304,13,13596,"495,667",{90;29}_SiteColibriView.png,{90;29}_SiteColibriView2.png
4530,5,4138,8,9909,"610,333",{90;30}_SiteColibriView.png,{90;30}_SiteColibriView2.png
4531,7,4162,11,9871,"589,333",{90;31}_SiteColibriView.png,{90;31}_SiteColibriView2.png
4532,6,4696,11,12083,"542,667",{90;32}_SiteColibriView.png,{90;32}_SiteColibriView2.png
4533,5,3380,10,7897,"676,333",{90;33}_SiteColibriView.png,{90;33}_SiteColibriView2.png
4534,6,3096,7,6732,"767,333",{90;34}_SiteColibriView.png,{90;34}_SiteColibriView2.png
4535,4,3268,7,7437,"719,000",{90;35}_SiteColibriView.png,{90;35}_SiteColibriView2.png
