in:Index,out:Result,out:EveningAverageSunhoursLoss,out:MaxSunhoursLoss,out:AverageSunhoursLoss,out:Volume,img
1554,2.75,0.174685,18,0.444829,235571.260306,{31;4}_OptimizationIsoViewSW.png
1555,2.75,0.182112,18,0.472541,238777.459408,{31;5}_OptimizationIsoViewSW.png
1556,1.25,0.114647,9,0.255402,159413.358839,{31;6}_OptimizationIsoViewSW.png
1557,3,0.205042,16,0.492235,237247.924081,{31;7}_OptimizationIsoViewSW.png
1558,3,0.205042,16,0.492235,237247.924081,{31;8}_OptimizationIsoViewSW.png
1559,2.75,0.187064,17,0.478562,238777.459408,{31;9}_OptimizationIsoViewSW.png
1560,2.25,0.15606,15,0.380571,216169.47687,{31;10}_OptimizationIsoViewSW.png
1561,2.25,0.160336,16,0.390783,217722.62138,{31;11}_OptimizationIsoViewSW.png
1562,2.75,0.184476,17,0.469615,235571.260306,{31;12}_OptimizationIsoViewSW.png
1563,2.75,0.17325,16,0.428202,227376.080036,{31;13}_OptimizationIsoViewSW.png
1564,1.5,0.136113,10,0.329704,182049.881668,{31;14}_OptimizationIsoViewSW.png
1565,2.25,0.160336,14,0.408226,214500.2145,{31;15}_OptimizationIsoViewSW.png
1566,2,0.153641,18,0.378995,220896.841175,{31;16}_OptimizationIsoViewSW.png
1567,2.75,0.181831,16,0.465648,233918.128655,{31;17}_OptimizationIsoViewSW.png
1568,1.5,0.118248,14,0.278078,169118.89058,{31;18}_OptimizationIsoViewSW.png
1569,1.5,0.145932,10,0.360905,196656.833825,{31;19}_OptimizationIsoViewSW.png
1570,1.25,0.10916,9,0.252504,157753.588894,{31;20}_OptimizationIsoViewSW.png
1571,1.5,0.100889,9,0.239365,157753.588894,{31;21}_OptimizationIsoViewSW.png
1572,2.25,0.116532,13,0.261873,165920.026547,{31;22}_OptimizationIsoViewSW.png
1573,2,0.130852,11,0.327228,193461.017605,{31;23}_OptimizationIsoViewSW.png
1574,2,0.126632,11,0.306296,191791.331032,{31;24}_OptimizationIsoViewSW.png
1575,2.25,0.10404,13,0.238803,156201.187129,{31;25}_OptimizationIsoViewSW.png
1576,1.25,0.122187,10,0.287081,173973.556019,{31;26}_OptimizationIsoViewSW.png
1577,1.75,0.13555,11,0.335472,191791.331032,{31;27}_OptimizationIsoViewSW.png
1578,2,0.163319,14,0.399167,211237.853823,{31;28}_OptimizationIsoViewSW.png
1579,2,0.135269,11,0.337975,199960.007998,{31;29}_OptimizationIsoViewSW.png
1580,2.25,0.177723,18,0.463341,225835.591689,{31;30}_OptimizationIsoViewSW.png
1581,1.75,0.135325,12,0.331026,199960.007998,{31;31}_OptimizationIsoViewSW.png
1582,1.5,0.106009,9,0.234948,162680.982593,{31;32}_OptimizationIsoViewSW.png
1583,1.75,0.124578,9,0.299263,183755.972069,{31;33}_OptimizationIsoViewSW.png
1584,2,0.146016,12,0.361383,206398.348813,{31;34}_OptimizationIsoViewSW.png
1585,1.5,0.118276,14,0.281144,170765.027322,{31;35}_OptimizationIsoViewSW.png
1586,2,0.120189,11,0.293664,178826.895565,{31;36}_OptimizationIsoViewSW.png
1587,1.25,0.110258,10,0.246146,159413.358839,{31;37}_OptimizationIsoViewSW.png
1588,2,0.121962,14,0.269581,172354.360565,{31;38}_OptimizationIsoViewSW.png
1589,1.75,0.141262,11,0.32222,190150.218673,{31;39}_OptimizationIsoViewSW.png
1590,1.5,0.108513,9,0.263279,164284.540825,{31;40}_OptimizationIsoViewSW.png
1591,1.5,0.127532,16,0.301148,182049.881668,{31;41}_OptimizationIsoViewSW.png
1592,2.25,0.161771,14,0.400574,222518.914108,{31;42}_OptimizationIsoViewSW.png
1593,1.5,0.144047,12,0.347147,188536.953243,{31;43}_OptimizationIsoViewSW.png
1594,1.5,0.117348,9,0.283705,175623.463295,{31;44}_OptimizationIsoViewSW.png
1595,1.75,0.138223,11,0.333558,203128.173878,{31;45}_OptimizationIsoViewSW.png
1596,1.75,0.125113,11,0.298897,186950.831931,{31;46}_OptimizationIsoViewSW.png
1597,1.25,0.109695,10,0.245077,154535.620461,{31;47}_OptimizationIsoViewSW.png
1598,2,0.153641,18,0.378995,220896.841175,{31;48}_OptimizationIsoViewSW.png
1599,1.75,0.148858,9,0.371117,199960.007998,{31;49}_OptimizationIsoViewSW.png
1600,1.25,0.118023,10,0.273661,173973.556019,{32;0}_OptimizationIsoViewSW.png
1601,2.75,0.182112,18,0.472541,238777.459408,{32;1}_OptimizationIsoViewSW.png
1602,3,0.205042,16,0.492235,237247.924081,{32;2}_OptimizationIsoViewSW.png
1603,1.5,0.112508,9,0.262407,170765.027322,{32;3}_OptimizationIsoViewSW.png
1604,3,0.205042,16,0.492235,237247.924081,{32;4}_OptimizationIsoViewSW.png
1605,1.25,0.095994,9,0.221359,152905.198777,{32;5}_OptimizationIsoViewSW.png
1606,1.25,0.098835,9,0.221219,146455.770357,{32;6}_OptimizationIsoViewSW.png
1607,2.75,0.174685,18,0.444829,235571.260306,{32;7}_OptimizationIsoViewSW.png
1608,1.25,0.098835,9,0.221219,146455.770357,{32;8}_OptimizationIsoViewSW.png
1609,2.75,0.187064,17,0.478562,238777.459408,{32;9}_OptimizationIsoViewSW.png
1610,2.25,0.154344,13,0.383159,212856.534696,{32;10}_OptimizationIsoViewSW.png
1611,2.25,0.161771,14,0.400574,222518.914108,{32;11}_OptimizationIsoViewSW.png
1612,1.5,0.144047,12,0.347147,188536.953243,{32;12}_OptimizationIsoViewSW.png
1613,2,0.137013,15,0.327313,198294.665873,{32;13}_OptimizationIsoViewSW.png
1614,2,0.164979,16,0.417539,229095.074456,{32;14}_OptimizationIsoViewSW.png
1615,1.5,0.106009,9,0.234948,162680.982593,{32;15}_OptimizationIsoViewSW.png
1616,2.25,0.10404,13,0.238803,156201.187129,{32;16}_OptimizationIsoViewSW.png
1617,1.75,0.138223,11,0.333558,203128.173878,{32;17}_OptimizationIsoViewSW.png
1618,2,0.14807,13,0.360342,207943.439384,{32;18}_OptimizationIsoViewSW.png
1619,2.75,0.181831,16,0.465648,233918.128655,{32;19}_OptimizationIsoViewSW.png
1620,2,0.117601,12,0.260156,169118.89058,{32;20}_OptimizationIsoViewSW.png
1621,1.25,0.114647,9,0.255402,159413.358839,{32;21}_OptimizationIsoViewSW.png
1622,1.25,0.109695,10,0.245077,154535.620461,{32;22}_OptimizationIsoViewSW.png
1623,2,0.131049,11,0.329845,196656.833825,{32;23}_OptimizationIsoViewSW.png
1624,2.75,0.184476,17,0.469615,235571.260306,{32;24}_OptimizationIsoViewSW.png
1625,1.75,0.125535,12,0.308828,193461.017605,{32;25}_OptimizationIsoViewSW.png
1626,1.75,0.117713,11,0.277346,175623.463295,{32;26}_OptimizationIsoViewSW.png
1627,2.25,0.1535,15,0.370302,216169.47687,{32;27}_OptimizationIsoViewSW.png
1628,1.5,0.145932,10,0.360905,196656.833825,{32;28}_OptimizationIsoViewSW.png
1629,1.5,0.127532,16,0.301148,182049.881668,{32;29}_OptimizationIsoViewSW.png
1630,2,0.130852,11,0.327228,193461.017605,{32;30}_OptimizationIsoViewSW.png
1631,2,0.168298,14,0.40907,224164.985429,{32;31}_OptimizationIsoViewSW.png
1632,1.5,0.133497,14,0.333727,183755.972069,{32;32}_OptimizationIsoViewSW.png
1633,2,0.147789,18,0.374859,217722.62138,{32;33}_OptimizationIsoViewSW.png
1634,1.75,0.125253,12,0.28694,188536.953243,{32;34}_OptimizationIsoViewSW.png
1635,2.25,0.160336,16,0.390783,217722.62138,{32;35}_OptimizationIsoViewSW.png
1636,1.5,0.14807,10,0.375366,199960.007998,{32;36}_OptimizationIsoViewSW.png
1637,2,0.119626,11,0.288516,180472.838838,{32;37}_OptimizationIsoViewSW.png
1638,2,0.163319,14,0.399167,211237.853823,{32;38}_OptimizationIsoViewSW.png
1639,1.75,0.141262,11,0.32222,190150.218673,{32;39}_OptimizationIsoViewSW.png
1640,1.25,0.110258,10,0.246146,159413.358839,{32;40}_OptimizationIsoViewSW.png
1641,1.5,0.108513,9,0.263279,164284.540825,{32;41}_OptimizationIsoViewSW.png
1642,2.25,0.116532,13,0.261873,165920.026547,{32;42}_OptimizationIsoViewSW.png
1643,1.25,0.112508,9,0.269131,162680.982593,{32;43}_OptimizationIsoViewSW.png
1644,1.75,0.121005,14,0.285955,178826.895565,{32;44}_OptimizationIsoViewSW.png
1645,2,0.121962,14,0.269581,172354.360565,{32;45}_OptimizationIsoViewSW.png
1646,1.75,0.148858,9,0.371117,199960.007998,{32;46}_OptimizationIsoViewSW.png
1647,1.75,0.125113,11,0.298897,186950.831931,{32;47}_OptimizationIsoViewSW.png
1648,2.25,0.160336,14,0.408226,214500.2145,{32;48}_OptimizationIsoViewSW.png
1649,1.25,0.10916,9,0.252504,157753.588894,{32;49}_OptimizationIsoViewSW.png
1650,1.25,0.098835,9,0.221219,146455.770357,{33;0}_OptimizationIsoViewSW.png
1651,1.25,0.095994,9,0.221359,152905.198777,{33;1}_OptimizationIsoViewSW.png
1652,1.25,0.10916,9,0.252504,157753.588894,{33;2}_OptimizationIsoViewSW.png
1653,2.75,0.187064,17,0.478562,238777.459408,{33;3}_OptimizationIsoViewSW.png
1654,1.25,0.098835,9,0.221219,146455.770357,{33;4}_OptimizationIsoViewSW.png
1655,3,0.205042,16,0.492235,237247.924081,{33;5}_OptimizationIsoViewSW.png
1656,1.25,0.110652,9,0.238549,159413.358839,{33;6}_OptimizationIsoViewSW.png
1657,3,0.205042,16,0.492235,237247.924081,{33;7}_OptimizationIsoViewSW.png
1658,2.75,0.178455,18,0.464073,237247.924081,{33;8}_OptimizationIsoViewSW.png
1659,1.5,0.106009,9,0.234948,162680.982593,{33;9}_OptimizationIsoViewSW.png
1660,1.5,0.139939,12,0.339748,188536.953243,{33;10}_OptimizationIsoViewSW.png
1661,2.75,0.182112,18,0.472541,238777.459408,{33;11}_OptimizationIsoViewSW.png
1662,2.25,0.153556,16,0.380345,220896.841175,{33;12}_OptimizationIsoViewSW.png
1663,2,0.130852,11,0.327228,193461.017605,{33;13}_OptimizationIsoViewSW.png
1664,2.75,0.174685,18,0.444829,235571.260306,{33;14}_OptimizationIsoViewSW.png
1665,2,0.14807,13,0.360342,207943.439384,{33;15}_OptimizationIsoViewSW.png
1666,1.25,0.118023,10,0.273661,173973.556019,{33;16}_OptimizationIsoViewSW.png
1667,1.75,0.138223,11,0.333558,203128.173878,{33;17}_OptimizationIsoViewSW.png
1668,2.25,0.09892,13,0.227493,156201.187129,{33;18}_OptimizationIsoViewSW.png
1669,2,0.164979,16,0.417539,229095.074456,{33;19}_OptimizationIsoViewSW.png
1670,1.75,0.141262,11,0.32222,190150.218673,{33;20}_OptimizationIsoViewSW.png
1671,2.25,0.1535,15,0.370302,216169.47687,{33;21}_OptimizationIsoViewSW.png
1672,2,0.119626,11,0.288516,180472.838838,{33;22}_OptimizationIsoViewSW.png
1673,2.75,0.181831,16,0.465648,233918.128655,{33;23}_OptimizationIsoViewSW.png
1674,2.25,0.160365,18,0.391458,222518.914108,{33;24}_OptimizationIsoViewSW.png
1675,2.25,0.161209,14,0.402853,219298.245614,{33;25}_OptimizationIsoViewSW.png
1676,2,0.164669,15,0.407129,224164.985429,{33;26}_OptimizationIsoViewSW.png
1677,2.25,0.161771,14,0.400574,222518.914108,{33;27}_OptimizationIsoViewSW.png
1678,1.75,0.121005,14,0.285955,178826.895565,{33;28}_OptimizationIsoViewSW.png
1679,2.75,0.184476,17,0.469615,235571.260306,{33;29}_OptimizationIsoViewSW.png
1680,2.25,0.164894,13,0.409267,214500.2145,{33;30}_OptimizationIsoViewSW.png
1681,1.5,0.107304,9,0.254333,169118.89058,{33;31}_OptimizationIsoViewSW.png
1682,1.75,0.125253,12,0.28694,188536.953243,{33;32}_OptimizationIsoViewSW.png
1683,1.5,0.113887,10,0.255655,177210.703526,{33;33}_OptimizationIsoViewSW.png
1684,1.5,0.14807,10,0.375366,199960.007998,{33;34}_OptimizationIsoViewSW.png
1685,1.75,0.143484,9,0.349285,190150.218673,{33;35}_OptimizationIsoViewSW.png
